ticker,K,M,S,T,r,q,ask,bid,mid,iv_ask,iv_mid,iv_bid,last_price,volume,volume_1d,open_interest,theo_iv,theo_price,parity,delta_last,gamma_last,theta_last,vega_last,delta_mid,gamma_mid,theta_mid,vega_mid,rho_mid,ival,true,ylast,days_ex,FF,x
SPX 5/16/25 C5340,5340,1.0352450096516501,5158.2,0.06774150177574821,0.04548025,0.01846128,80.8999938964844,78.8999938964844,79.8999938964844,0.26948223114013703,0.26753221511840797,0.265578651428223,82.120002746582,9.0,15.0,279.0,0.27706897701739697,85.8182069072956,,0.343391001224518,0.0509889833629131,-2.54398465156555,5.17505073547363,0.334511965513229,0.0499087981879711,-2.54340720176697,5.10998868942261,0.0111295226961374,,,135.600006103516,24.7256481481481,5167.649727674457,0.032807665941553266
SPX 5/16/25 C5345,5345,1.03621434018504,5158.2,0.06774150177574821,0.04548025,0.01846128,79.0,77.0,78.0,0.26940485000610404,0.26744134902954103,0.265474033355713,77.4700012207031,18.0,26.0,221.0,0.276316067573724,83.8642743809066,,0.32951357960701,0.0501594245433807,-2.49870848655701,5.08400869369507,0.32883495092392,0.0495872050523758,-2.52446269989014,5.07435989379883,0.0109421201050282,,,132.899993896484,24.7256481481481,5167.649727674457,0.033743557446458204
SPX 5/16/25 C5350,5350,1.0371836707184199,5158.2,0.06774150177574821,0.04548025,0.01846128,77.1000061035156,75.1999969482422,76.1500015258789,0.267989273071289,0.266113300323486,0.26423360824585,75.2600021362305,987.0,1585.0,5582.0,0.275561506464394,81.9356922876064,,0.321918606758118,0.0494857355952263,-2.48360395431519,5.03088808059692,0.324219018220901,0.0495489686727524,-2.49770879745483,5.04624032974243,0.0107958065345883,,,124.349998474121,24.7256481481481,5167.649727674457,0.034678573877364914
SPX 5/16/25 C5355,5355,1.0381530012518,5158.2,0.06774150177574821,0.04548025,0.01846128,75.0999908447266,73.3000030517578,74.1999969482422,0.266964511871338,0.265174884796143,0.263381690979004,73.6500015258789,30.0,1001.0,1074.0,0.274805468626664,80.032402639515,,0.318979978561401,0.0498065240681171,-2.44947481155396,5.01662254333496,0.318920731544495,0.0493851080536842,-2.4715735912323,5.01181602478027,0.0106241581961513,,,128.699996948242,24.7256481481481,5167.649727674457,0.03561271686916169
SPX 5/16/25 C5360,5360,1.0391223317851799,5158.2,0.06774150177574821,0.04548025,0.01846128,73.3999938964844,71.5,72.4499969482422,0.266482372283936,0.264580574035645,0.262674560546875,71.8499984741211,20.0,18.0,188.0,0.274048137758416,78.1547080253121,,0.313827306032181,0.0495939590036869,-2.42586278915405,4.98207235336304,0.313883423805237,0.0491627044975758,-2.44908785820007,4.97806358337402,0.0104602631181479,,,130.199996948242,24.7256481481481,5167.649727674457,0.0365459880521603
SPX 5/16/25 C5365,5365,1.04009166231856,5158.2,0.06774150177574821,0.04548025,0.01846128,71.5999908447266,69.6999969482422,70.6499938964844,0.265748558044434,0.263833045959473,0.261912994384766,70.1699981689453,13.0,28.0,262.0,0.273289706092684,76.3025936255628,,0.308832377195358,0.0493453294038773,-2.40409827232361,4.94757556915283,0.308745861053467,0.0489508137106895,-2.4244179725647,4.94260454177856,0.0102932062000036,,,121.900001525879,24.7256481481481,5167.649727674457,0.03747838905211155
SPX 5/16/25 C5370,5370,1.04106099285194,5158.2,0.06774150177574821,0.04548025,0.01846128,69.8999938964844,67.9000091552734,68.9000015258789,0.265777683258057,0.263744945526123,0.261706829071045,60.5299987792969,1.0,,298.0,0.27253037415012904,74.4762213515951,,0.27375254034996,0.0455820526932546,-2.30169655903876,4.64383482070938,0.303657352924347,0.0487221069633961,-2.39993095397949,4.90644645690918,0.0101275248453021,,,116.099998474121,24.7256481481481,5167.649727674457,0.03840992149022294
SPX 5/16/25 C5375,5375,1.04203032338533,5158.2,0.06774150177574821,0.04548025,0.01846128,68.0999908447266,66.1999969482422,67.1499938964844,0.264930248260498,0.262984027862549,0.261032619476318,67.3499984741211,48.0,62.0,1298.0,0.271770350470435,72.6757048264531,,0.304187893867493,0.0500006445414683,-2.33820953627262,4.92226779396492,0.29808896780014,0.0483446009457111,-2.3777916431427,4.86474895477295,0.00994309969246387,,,111.0,24.7256481481481,5167.649727674457,0.03934058698317619
SPX 5/16/25 C5380,5380,1.04299965391871,5158.2,0.06774150177574821,0.04548025,0.01846128,66.3999938964844,64.5,65.4499969482422,0.263629302978516,0.26166915893554704,0.259703521728516,72.7799987792969,3.0,4.0,200.0,0.271009851323725,70.9011537295743,,0.324024856090546,0.051656124905338,-2.39323555624945,5.07254485838124,0.293477386236191,0.048240952193737,-2.3491370677948,4.830979347229,0.00979571789503098,,,114.230003356934,24.7256481481481,5167.649727674457,0.04027038714314282
SPX 5/16/25 C5385,5385,1.04396898445209,5158.2,0.06774150177574821,0.04548025,0.01846128,64.6999969482422,62.8000030517578,63.75,0.262882194519043,0.260905799865723,0.2589235496521,64.0,6.0,2.0,197.0,0.270249100403204,69.1526732356816,,0.292668014764786,0.0490695249482784,-2.29868329803502,4.83445887318927,0.288385599851608,0.0479882173240185,-2.32283067703247,4.79165029525757,0.00962958205491304,,,106.400001525879,24.7256481481481,5167.649727674457,0.041199323577801525
SPX 5/16/25 C5390,5390,1.0449383149854699,5158.2,0.06774150177574821,0.04548025,0.01846128,63.0,61.1999969482422,62.0999984741211,0.262079029083252,0.260190620422363,0.258885669708252,54.3800010681152,3.0,10.0,232.0,0.26948832850029303,67.4303634464171,,0.254475831985474,0.0444052969707391,-2.19167516019224,4.47427982190172,0.283350974321365,0.0477190613746643,-2.29676818847656,4.75171375274658,0.00946510303765535,,,112.370002746582,24.7256481481481,5167.649727674457,0.0421273978903555
SPX 5/16/25 C5395,5395,1.04590764551885,5158.2,0.06774150177574821,0.04548025,0.01846128,61.3999938964844,59.5999908447266,60.4999923706055,0.261429748535156,0.259524936676025,0.257614192962646,59.7400016784668,2.0,,98.0,0.26872777316359103,65.734318817389,,0.276139438152313,0.0473197735846043,-2.25612545013428,4.6921706199646,0.278377830982208,0.0474338866770267,-2.27098369598389,4.71123266220093,0.00930243078619242,,,122.400001525879,24.7256481481481,5167.649727674457,0.04305461167954777
SPX 5/16/25 C5400,5400,1.0468769760522298,5158.2,0.06774150177574821,0.04548025,0.01846128,59.7999877929688,57.8999938964844,58.849990844726605,0.2607253074646,0.258696346282959,0.256660327911377,61.2000007629395,5169.0,1484.0,8460.0,0.267967678343074,64.0646275833511,,0.278446882963181,0.0469148606061935,-2.29617714881897,4.71525049209595,0.273285686969757,0.0471563264727592,-2.24289178848267,4.66871118545532,0.00913594476878643,,,100.410003662109,24.7256481481481,5167.649727674457,0.043980966539678354
SPX 5/16/25 C5405,5405,1.0478463065856198,5158.2,0.06774150177574821,0.04548025,0.01846128,58.1999969482422,56.3999938964844,57.2999954223633,0.260540866851807,0.25859909057617203,0.256501178741455,56.4300003051758,2.0,1.0,153.0,0.267208294021003,62.4213711843262,,0.26678267121315,0.0470869205892086,-2.19021463394165,4.61558866500854,0.267952859401703,0.0467122383415699,-2.21923446655273,4.62211513519287,0.00895858556032181,,,98.7399978637695,24.7256481481481,5167.649727674457,0.044906464060621334
SPX 5/16/25 C5410,5410,1.048815637119,5158.2,0.06774150177574821,0.04548025,0.01846128,56.6999969482422,54.7999877929688,55.7499923706055,0.259362525939941,0.257295227050781,0.255219993591309,50.2999992370605,5.0,904.0,1036.0,0.266449875831015,60.804623695509,,0.240990832448006,0.0434988785676266,-2.11248865291615,4.35128958589065,0.26338666677475,0.0465417429804802,-2.1889317035675,4.58290767669678,0.00881157349795103,,,93.4000015258789,24.7256481481481,5167.649727674457,0.04583110582783975
SPX 5/16/25 C5415,5415,1.04978496765238,5158.2,0.06774150177574821,0.04548025,0.01846128,55.1000061035156,53.3000030517578,54.2000045776367,0.258486003875732,0.25650779724121103,0.255084667205811,53.75,22.0,4.0,1815.0,0.265692684666936,59.2144117279215,,0.261898815631866,0.0478022352563078,-2.11524438656207,4.5809320267739,0.258394539356232,0.0462275929749012,-2.1604437828064,4.53804302215576,0.00864790193736553,,,97.2799987792969,24.7256481481481,5167.649727674457,0.04675489342240361
SPX 5/16/25 C5420,5420,1.05075429818576,5158.2,0.06774150177574821,0.04548025,0.01846128,53.5999908447266,51.8000030517578,52.6999969482422,0.257769756317139,0.255771465301514,0.253765163421631,50.2000007629395,80.0,1.0,227.0,0.264936986282841,57.6508724985858,,0.245324537158012,0.0453213751316071,-2.07952809333801,4.41139078140259,0.253472566604614,0.0458979532122612,-2.13231301307678,4.49274873733521,0.00848633982241154,,,97.1500015258789,24.7256481481481,5167.649727674457,0.0476778284210046
SPX 5/16/25 C5425,5425,1.05172362871914,5158.2,0.06774150177574821,0.04548025,0.01846128,52.1999969482422,50.3999938964844,51.2999954223633,0.257218933105469,0.255200481414795,0.253136043548584,44.5200004577637,2.0,,1225.0,0.264183050885931,56.1140146362685,,0.219857960939407,0.0413342365523405,-1.99901338426642,4.1237062167074,0.248729884624481,0.045543484389782,-2.10598945617676,4.4480996131897,0.00833035632967949,,,88.4499969482422,24.7256481481481,5167.649727674457,0.04859991239597287
SPX 5/16/25 C5430,5430,1.05269295925252,5158.2,0.06774150177574821,0.04548025,0.01846128,50.6999969482422,48.9000091552734,49.8000030517578,0.25638647079467797,0.25430513381958003,0.252337379455566,115.199996948242,,,401.0,0.26343115272372697,54.6039153136102,,0.433313012123108,0.0555538452141133,-2.75559407307439,5.72136728665708,0.243713036179543,0.045207392424345,-2.0753538608551,4.39978408813477,0.00816560629755259,,,115.199996948242,24.7256481481481,5167.649727674457,0.049521146915293766
SPX 5/16/25 C5435,5435,1.05366228978591,5158.2,0.06774150177574821,0.04548025,0.01846128,49.2999877929688,47.5,48.3999938964844,0.25620428085327096,0.254236507415771,0.252140617370605,71.0500030517578,2.0,78.0,397.0,0.26268156966713,53.1204893171488,,0.322328567504883,0.0536687790586064,-2.33163881440978,5.13309537647743,0.238644182682037,0.0447061061859131,-2.05037307739258,4.3489842414856,0.00799641851335764,,,90.0999984741211,24.7256481481481,5167.649727674457,0.050441533542622534
SPX 5/16/25 C5440,5440,1.05463162031929,5158.2,0.06774150177574821,0.04548025,0.01846128,47.7999877929688,46.1999969482422,46.9999923706055,0.254769439697266,0.252907028198242,0.250770149230957,47.2099990844727,74.0,76.0,843.0,0.26193458279083504,51.6638693791784,,0.236142069101334,0.0450320914387703,-2.01219654083252,4.33082962036133,0.2341318577528,0.044471487402916,-2.01830387115479,4.30436706542969,0.00785018689930439,,,79.9000015258789,24.7256481481481,5167.649727674457,0.051361073837300895
SPX 5/16/25 C5445,5445,1.05560095085267,5158.2,0.06774150177574821,0.04548025,0.01846128,46.3999938964844,44.7999877929688,45.599990844726605,0.253938293457031,0.25207612991333,0.250733089447021,41.2999992370605,16.0,19.0,296.0,0.261190475952519,50.234061488676,,0.213652700185776,0.0425753779709339,-1.88866984844208,4.07605409622192,0.229259237647057,0.0440984107553959,-1.98778128623962,4.254234790802,0.00768973398953676,,,79.8000030517578,24.7256481481481,5167.649727674457,0.052279769354373506
SPX 5/16/25 C5450,5450,1.05657028138605,5158.2,0.06774150177574821,0.04548025,0.01846128,45.0,43.5,44.25,0.253190822601318,0.251317176818848,0.249940605163574,43.8400001525879,2362.0,698.0,9472.0,0.260449535372259,48.8309879824861,,0.223523914813995,0.0437624603509903,-1.94473540782928,4.19506216049194,0.224486961960793,0.0437100045382977,-1.95796680450439,4.20406866073608,0.00753239542245865,,,75.6999969482422,24.7256481481481,5167.649727674457,0.0531976216446025
SPX 5/16/25 C5455,5455,1.05753961191943,5158.2,0.06774150177574821,0.04548025,0.01846128,43.8999938964844,42.1999969482422,43.0499954223633,0.252969379425049,0.250863304138184,0.24934741973877,38.6500015258789,336.0,1247.0,1395.0,0.259712049213468,47.4546701240792,,0.200605526566505,0.0402788434956497,-1.84515175064003,3.91795783736671,0.219934269785881,0.0433003269135952,-1.93037712574005,4.15521574020386,0.0073820105753839,,,75.4899978637695,24.7256481481481,5167.649727674457,0.0541146322544838
SPX 5/16/25 C5460,5460,1.05850894245282,5158.2,0.06774150177574821,0.04548025,0.01846128,42.5,40.8999938964844,41.6999969482422,0.25250272750854497,0.250512924194336,0.24856216430664102,37.7999992370605,111.0,53.0,327.0,0.25897830716666403,46.1050798454266,,0.200577810406685,0.0413628816604614,-1.80317401885986,3.92704510688782,0.214929357171059,0.0427687652409077,-1.90225625038147,4.09958553314209,0.00721475295722485,,,74.9000015258789,24.7256481481481,5167.649727674457,0.05503080272626341
SPX 5/16/25 C5465,5465,1.0594782729862,5158.2,0.06774150177574821,0.04548025,0.01846128,41.2999877929688,39.6999969482422,40.4999923706055,0.251465816497803,0.24942153930664102,0.247441558837891,40.0999984741211,127.0,28.0,222.0,0.258248600037264,44.7821419224974,,0.210274636745453,0.0427378937602043,-1.85436296463013,4.05193996429443,0.210753560066223,0.0424669235944748,-1.87234652042389,4.05369901657104,0.00707863457500935,,,75.4000015258789,24.7256481481481,5167.649727674457,0.05594613459795148
SPX 5/16/25 C5470,5470,1.06044760351958,5158.2,0.06774150177574821,0.04548025,0.01846128,40.0999908447266,38.5,39.299995422363295,0.25075473785400404,0.24878179550170898,0.247150650024414,38.9000015258789,4.0,27.0,309.0,0.257523219338523,43.4859065199222,,0.20572954416275,0.0423002876341343,-1.82537841796875,4.00002145767212,0.206241816282272,0.0420364327728748,-1.84340727329254,4.00231456756592,0.0069293761625886,,,72.9000015258789,24.7256481481481,5167.649727674457,0.05686062940333951
SPX 5/16/25 C5475,5475,1.06141693405296,5158.2,0.06774150177574821,0.04548025,0.01846128,38.8999938964844,37.3000030517578,38.0999984741211,0.250129928588867,0.2480784034729,0.246044960021973,38.1800003051758,576.0,77.0,2096.0,0.256802456890668,42.2162032015988,,0.203202739357948,0.0421419963240623,-1.80625247955322,3.97275400161743,0.201703459024429,0.041600551456213,-1.81351792812347,3.94961524009705,0.00677919574081898,,,71.0999984741211,24.7256481481481,5167.649727674457,0.05777428867201427
SPX 5/16/25 C5480,5480,1.06238626458634,5158.2,0.06774150177574821,0.04548025,0.01846128,37.7999877929688,36.1999969482422,36.9999923706055,0.250156669616699,0.248065166473389,0.245374507904053,34.0900001525879,4.0,,319.0,0.256086604427148,40.9729864065169,,0.185692742466927,0.0396843031048775,-1.71009397506714,3.74754309654236,0.19712239503860501,0.0410314649343491,-1.7876877784729,3.8946270942688,0.00662553682923317,,,76.1699981689453,24.7256481481481,5167.649727674457,0.058687113929373785
SPX 5/16/25 C5485,5485,1.06335559511972,5158.2,0.06774150177574821,0.04548025,0.01846128,36.6000061035156,35.0,35.8000030517578,0.24893367767334,0.246856517791748,0.244765090942383,33.5,4.0,113.0,407.0,0.255375953208878,39.7561623934846,,0.183711305260658,0.0396113358438015,-1.6915545463562,3.72533941268921,0.192935317754745,0.0406978018581867,-1.75580191612244,3.8448760509491,0.0064886175096035,,,65.4000015258789,24.7256481481481,5167.649727674457,0.05959910669664326
SPX 5/16/25 C5490,5490,1.06432492565311,5158.2,0.06774150177574821,0.04548025,0.01846128,35.4000091552734,33.9000091552734,34.6500091552734,0.248548069000244,0.246569442749023,0.244577312469482,33.6399993896484,8.0,47.0,134.0,0.254670793647214,38.5656236545358,,0.184835597872734,0.0399636775255203,-1.6926017999649,3.74457573890686,0.188176393508911,0.0401253439486027,-1.72622811794281,3.78565573692322,0.00632918206974864,,,61.0999984741211,24.7256481481481,5167.649727674457,0.06051026849088903
SPX 5/16/25 C5495,5495,1.06529425618649,5158.2,0.06774150177574821,0.04548025,0.01846128,34.3999938964844,32.7999877929688,33.599990844726605,0.248124485015869,0.245989227294922,0.24383771896362302,33.7599983215332,3.0,19.0,234.0,0.253971414936302,37.4012487984122,,0.18628166615963,0.0404829010367393,-1.69042778015137,3.76930928230286,0.183939725160599,0.0396563373506069,-1.6975611448288,3.73260259628296,0.00618857331573963,,,63.9799995422363,24.7256481481481,5167.649727674457,0.061420600825034324
SPX 5/16/25 C5500,5500,1.06626358671987,5158.2,0.06774150177574821,0.04548025,0.01846128,33.1999969482422,31.8000030517578,32.5,0.246647167205811,0.24475193023681602,0.242843418121338,32.2700004577637,2800.0,2659.0,11917.0,0.253278104695383,36.2629024762373,,0.179714679718018,0.0395603850483894,-1.65313041210175,3.68146729469299,0.179812073707581,0.0392951555550098,-1.66507911682129,3.68071269989014,0.00605325261130929,,,60.5,24.7256481481481,5167.649727674457,0.06233010520787494
SPX 5/16/25 C5505,5505,1.06723291725325,5158.2,0.06774150177574821,0.04548025,0.01846128,32.1999969482422,30.8000030517578,31.5,0.24613508224487302,0.244212322235107,0.242275371551514,30.2999992370605,105.0,68.0,218.0,0.252591148621455,35.1504353498499,,0.171323150396347,0.0384580790996552,-1.59650135040283,3.56945371627808,0.175694525241852,0.0388107411563396,-1.63684046268463,3.62732315063477,0.00591637054458261,,,56.1199989318848,24.7256481481481,5167.649727674457,0.06323878314409308
SPX 5/16/25 C5510,5510,1.06820224778663,5158.2,0.06774150177574821,0.04548025,0.01846128,31.1999969482422,29.6999969482422,30.4499969482422,0.245563316345215,0.243471546173096,0.241362380981445,26.7199993133545,42.0,48.0,235.0,0.251910830152702,34.0636541641665,,0.15500371158123,0.0359382405877113,-1.49175035953522,3.33313584327698,0.171409502625465,0.0383220352232456,-1.60594570636749,3.5707836151123,0.00577398436143994,,,57.7000007629395,24.7256481481481,5167.649727674457,0.06414663613427278
SPX 5/16/25 C5515,5515,1.06917157832001,5158.2,0.06774150177574821,0.04548025,0.01846128,30.1999969482422,28.6999969482422,29.4499969482422,0.244929752349854,0.24280523300170898,0.240662059783936,29.9300003051758,9.0,74.0,853.0,0.25123743014286304,33.0024420719787,,0.17053759098053,0.0386873260140419,-1.58153009414673,3.56599712371826,0.167248755693436,0.0378259569406509,-1.5760064125061,3.5149142742157,0.00563559494912624,,,61.3499984741211,24.7256481481481,5167.649727674457,0.06505366567491552
SPX 5/16/25 C5520,5520,1.0701409088534,5158.2,0.06774150177574821,0.04548025,0.01846128,29.1999969482422,27.7999877929688,28.4999923706055,0.24423210144043,0.24221752166748,0.24018560409545897,25.1599998474121,16.0,4.0,132.0,0.250571226546778,31.9665775519518,,0.145360440015793,0.033653591009442,-1.45632786439136,3.18603392596508,0.163218259811401,0.0373239181935787,-1.54709303379059,3.45986795425415,0.00550140999257565,,,56.7200012207031,24.7256481481481,5167.649727674457,0.06595987325845354
SPX 5/16/25 C5525,5525,1.07111023938678,5158.2,0.06774150177574821,0.04548025,0.01846128,28.2999877929688,26.8999938964844,27.599990844726598,0.24375379562377902,0.241707305908203,0.23964225769043002,27.6000003814697,163.0,408.0,871.0,0.24991249411711,30.9558558500901,,0.160294279456139,0.0372906103730202,-1.51206755638123,3.42421960830688,0.159318014979362,0.0368173383176327,-1.51920485496521,3.40571975708008,0.00537144439294934,,,47.2000007629395,24.7256481481481,5167.649727674457,0.06686526037326619
SPX 5/16/25 C5530,5530,1.07207956992016,5158.2,0.06774150177574821,0.04548025,0.01846128,27.2999877929688,25.8999938964844,26.599990844726598,0.242922534942627,0.24083986282348602,0.239074535369873,26.3999996185303,53.0,17.0,355.0,0.24926150411224002,29.9700587064781,,0.154648423194885,0.0363971590995789,-1.47614598274231,3.3422863483429,0.155084669589996,0.0363014787435532,-1.48667347431183,3.34595012664795,0.00523052690550685,,,50.7999992370605,24.7256481481481,5167.649727674457,0.06776982850369317
SPX 5/16/25 C5535,5535,1.07304890045354,5158.2,0.06774150177574821,0.04548025,0.01846128,26.3999938964844,25.1000061035156,25.75,0.242319278717041,0.240353107452393,0.238368587493896,27.0499992370605,2.0,3.0,251.0,0.248618524015241,29.008954577459,,0.157981604337692,0.0370681695640087,-1.49446904659271,3.39609098434448,0.151306852698326,0.0357854552567005,-1.4591578245163,3.29172110557556,0.00510448822751641,,,48.0800018310547,24.7256481481481,5167.649727674457,0.06867357913004982
SPX 5/16/25 C5540,5540,1.07401823098692,5158.2,0.06774150177574821,0.04548025,0.01846128,25.5999908447266,24.3000030517578,24.9499969482422,0.241956005096436,0.239957904815674,0.237940235137939,20.8099994659424,10.0,16.0,1136.0,0.24798381726371702,28.0722988977102,,0.125746071338654,0.0307868614005321,-1.29969597397245,2.87918717417974,0.147676557302475,0.035268172621727,-1.43288791179657,3.23880457878113,0.00498326029628515,,,49.7200012207031,24.7256481481481,5167.649727674457,0.06957651372864214
SPX 5/16/25 C5545,5545,1.0749875615203,5158.2,0.06774150177574821,0.04548025,0.01846128,24.6999969482422,23.3999938964844,24.049995422363303,0.241222743988037,0.23918773651123001,0.23713171005248998,21.3500003814697,5.0,13.0,173.0,0.247357642990272,27.1598343809561,,0.130174338817596,0.0321483364232311,-1.30994000527202,2.95876098442804,0.1436957269907,0.0347377583384514,-1.40179216861725,3.17985606193542,0.00485048396512866,,,46.2999992370605,24.7256481481481,5167.649727674457,0.07047863377178012
SPX 5/16/25 C5550,5550,1.07595689205369,5158.2,0.06774150177574821,0.04548025,0.01846128,23.8000030517578,22.6000061035156,23.200004577636697,0.24041652679443398,0.238502616882324,0.23656946182251,23.2000007629395,2329.0,182.0,8509.0,0.24674025577329398,26.2713172237309,,0.141358733177185,0.0349718183279037,-1.36261093616486,3.15083813667297,0.139856711030006,0.034204538911581,-1.37188982963562,3.12207722663879,0.00472232140600681,,,40.0,24.7256481481481,5167.649727674457,0.07137994072779277
SPX 5/16/25 C5555,5555,1.07692622258707,5158.2,0.06774150177574821,0.04548025,0.01846128,23.1000061035156,21.8000030517578,22.450004577636697,0.240179595947266,0.23807054519653298,0.23593734741210898,19.9599990844727,4.0,23.0,127.0,0.246131905397651,25.4063881498366,,0.12185774743557,0.030288379528853,-1.26620868892509,2.82202149340708,0.136339232325554,0.0336766131222248,-1.34537196159363,3.06832122802734,0.00460470654070377,,,48.6300010681152,24.7256481481481,5167.649727674457,0.07228043606104302
SPX 5/16/25 C5560,5560,1.07789555312045,5158.2,0.06774150177574821,0.04548025,0.01846128,22.3000030517578,21.0,21.6500015258789,0.239992599487305,0.237840328216553,0.23578857421875,18.2700004577637,11.0,8.0,214.0,0.24553283662493602,24.5648314759411,,0.11469616740942,0.0294609902367201,-1.19351126841193,2.70292130671311,0.132449954748154,0.0330460406839848,-1.31686639785767,3.0073778629303,0.00447358516976237,,,37.560001373291,24.7256481481481,5167.649727674457,0.07318012123194079
SPX 5/16/25 C5565,5565,1.07886488365383,5158.2,0.06774150177574821,0.04548025,0.01846128,21.5,20.3999938964844,20.9499969482422,0.239304008483887,0.23744831085205098,0.235093189761438,18.6200008392334,5.0,1.0,149.0,0.244943288972722,23.746341273318,,0.115274094045162,0.0291828096362394,-1.21374438448729,2.71274517019606,0.129250288009644,0.0325453318655491,-1.29228079319,2.95718383789062,0.00436685187742114,,,40.2000007629395,24.7256481481481,5167.649727674457,0.0740789976969578
SPX 5/16/25 C5570,5570,1.07983421418721,5158.2,0.06774150177574821,0.04548025,0.01846128,20.7999877929688,19.5,20.1499938964844,0.238551959991455,0.236316528320312,0.234051094055176,20.3799991607666,40.0,26.0,164.0,0.244363496502437,22.9505292632511,,0.127816185355186,0.0328106507658958,-1.26313173770905,2.94038367271423,0.12561109662056,0.0320587754249573,-1.26055145263672,2.89939761161804,0.00424589170143008,,,38.5,24.7256481481481,5167.649727674457,0.07497706690864238
SPX 5/16/25 C5575,5575,1.08080354472059,5158.2,0.06774150177574821,0.04548025,0.01846128,20.0999908447266,18.7999877929688,19.4499893188477,0.23849796295166,0.23622554779052699,0.23392137527465798,17.7900009155273,28.0,188.0,874.0,0.243793687615257,22.1771432539995,,0.113724932074547,0.0299324840307236,-1.16717982292175,2.6974618434906,0.122054986655712,0.0314329005777836,-1.23427128791809,2.84115147590637,0.00412576785311103,,,33.6699981689453,24.7256481481481,5167.649727674457,0.07587433031563205
SPX 5/16/25 C5580,5580,1.08177287525398,5158.2,0.06774150177574821,0.04548025,0.01846128,19.3999938964844,18.1000061035156,18.75,0.23754247665405298,0.235227680206299,0.23287889480590798,19.7999992370605,47.0,52.0,280.0,0.24323408485557,21.4258238573431,,0.124766767024994,0.0322877019643784,-1.24180054664612,2.89402341842651,0.118809215724468,0.0309727434068918,-1.20573878288269,2.78827023506165,0.00401809066534042,,,32.6300010681152,24.7256481481481,5167.649727674457,0.07677078936266925
SPX 5/16/25 C5585,5585,1.0827422057873601,5158.2,0.06774150177574821,0.04548025,0.01846128,18.6999969482422,17.3999938964844,18.049995422363303,0.236949577331543,0.234587059020996,0.23218795776367201,15.1999998092651,5.0,1.0,196.0,0.242684904721457,20.6962493913764,,0.0999705418944359,0.02718898817228,-1.05898917656171,2.44935128905244,0.115387946367264,0.030421044677496,-1.17734825611115,2.73114609718323,0.00390347209759057,,,35.2099990844727,24.7256481481481,5167.649727674457,0.07766644549061377
SPX 5/16/25 C5590,5590,1.08371153632074,5158.2,0.06774150177574821,0.04548025,0.01846128,18.0,16.7999877929688,17.3999938964844,0.236704807281494,0.23447593688964802,0.232213535308838,16.7900009155273,12.0,22.0,372.0,0.242146357481685,19.9879997938889,,0.109318137168884,0.0294704437255859,-1.12252044677734,2.62770795822144,0.111997753381729,0.0297953747212887,-1.15134561061859,2.67319226264954,0.00378884887322783,,,30.8500003814697,24.7256481481481,5167.649727674457,0.0785613001364574
SPX 5/16/25 C5595,5595,1.0846808668541201,5158.2,0.06774150177574821,0.04548025,0.01846128,17.3999938964844,16.1999969482422,16.799995422363303,0.235927181243896,0.233656539916992,0.231350078582764,15.0,15.0,7.0,208.0,0.24161864699872002,19.3007817508145,,0.0996866524219513,0.0275636054575443,-1.04537665843964,2.45236587524414,0.109073899686337,0.0293382834643126,-1.12557792663574,2.62348985671997,0.00369166303426027,,,33.5,24.7256481481481,5167.649727674457,0.07945535473333824
SPX 5/16/25 C5600,5600,1.0856501973875,5158.2,0.06774150177574821,0.04548025,0.01846128,16.6999969482422,15.6000003814697,16.14999866485595,0.235121631622314,0.23299274444580098,0.23083139419555698,16.5,2907.0,1785.0,18720.0,0.241101970557322,18.6342258103665,,0.107740603387356,0.0291989874094725,-1.11136913299561,2.6028687953949,0.105792641639709,0.0287812631577253,-1.09747588634491,2.5663685798645,0.00358159933239222,,,28.5,24.7256481481481,5167.649727674457,0.08034861071055331
SPX 5/16/25 C5605,5605,1.0866195279208801,5158.2,0.06774150177574821,0.04548025,0.01846128,16.1999969482422,15.1000003814697,15.64999866485595,0.235017719268799,0.232848510742188,0.23057854167921601,13.7200002670288,2.0,5.0,303.0,0.24059651869823998,17.9878939751321,,0.0911217406392097,0.0251985361325748,-0.99609688307105,2.28780476310992,0.103099033236504,0.0282659623771906,-1.07610392570496,2.51885986328125,0.00349102704785764,,,28.6000003814697,24.7256481481481,5167.649727674457,0.08124106949357286
SPX 5/16/25 C5610,5610,1.0875888584542701,5158.2,0.06774150177574821,0.04548025,0.01846128,15.6000003814697,14.5,15.050000190734849,0.234857177734375,0.23263578414917,0.23037693023681602,13.3999996185303,37.0,10.0,280.0,0.24010247505667098,17.3614684566118,,0.088920846581459,0.0245589384701359,-0.983709840309358,2.24415304688021,0.0998560637235641,0.0276403687894344,-1.04969120025635,2.46047973632812,0.00338140642270446,,,25.7000007629395,24.7256481481481,5167.649727674457,0.08213273250405466
SPX 5/16/25 C5615,5615,1.0885581889876499,5158.2,0.06774150177574821,0.04548025,0.01846128,15.0,13.8999996185303,14.449999809265151,0.233951511383057,0.231679458618164,0.22936693191528298,12.1899995803833,19.0,7.0,188.0,0.239620016205166,16.7545614313537,,0.0840329751372337,0.0242958646267653,-0.916085243225098,2.15583109855652,0.0969711616635323,0.0271655675023794,-1.02296900749207,2.40864658355713,0.00328522315248847,,,32.2999992370605,24.7256481481481,5167.649727674457,0.08302360115985628
